,Unnamed: 0,title,category
12513,4113, K 돌봄로봇   배웠는데도 어려워  폰 와이파이 몰라  발 동동 ,IT
12514,4114, 도둑은 내부에 있었다  직원 횡령에 기업들 골머리 앓는다,IT
12515,4115, GDC       개발자들 주목     위믹스  기반 게임 개발해야 하는 이유는  ,IT
12516,4116,스마트폰  이제 청진기까지  가슴에 대고 심장소리 체크,IT
12517,4117,애플  전세계 프리미엄 스마트폰 시장   위 ,IT
12518,4118, 어제의 적은 오늘의 동지  삼성 LG  드디어 손 잡는다  분기 OLED 공급 전망,IT
12519,4119,월  만원 요금제에 멤버십까지 휴대폰 구매 관행  눈살 ,IT
12520,4120,  일IT템  스토익엔터  네이버제트와 메타버스 게임 만든다,IT
12521,4121,LTE폰 돌아왔다 삼성전자   갤럭시A      일 국내 출시,IT
12522,4122,여섯 번째 대멸종 시계 인간이 방아쇠 당겼다,IT
12523,4123,그 많던 꿀벌은 다 어디 갔을까,IT
12524,4124, 자소서 필요없습니다  스타트업 채용 문법은 다르다,IT
12525,4125,더 강해지는 누리호 타고  우리 탐사선  소행성  아포피스  간다,IT
12526,4126,달달한 K로코   사내맞선         넷플릭스 비영어권    위,IT
12527,4127, 후각자극 으로 단  분만에 알츠하이머 진단 가능,IT
12528,4128,내일 전국에  강풍 폭우   붕괴 낙석  대비하세요,IT
12529,4129,국내 첫 독자 소행성 탐사 프로젝트 위해 정부출연연 손잡았다,IT
12530,4130,기아    년 만에 국내에 완성차 공장 짓는다   다목적차량 생산,IT
12531,4131,소행성 아포피스 탐사선 독자 개발 가닥,IT
12532,4132,  만년에 한 번 오는 기회          우리 기술로 지구 근접 소행성 탐사한다,IT
12533,4133,명예회복 노린 넥슨의 야심작  던전앤파이터 모바일   직접 해보니,IT
12534,4134,당선인과 주변에도  예외 없는 보편법칙  적용  특권과 반칙 없어지길 전문가의 세계   이종필의 과학자의 발상법     ,IT
12535,4135,윤홍근 BBQ 회장  치킨 값  만원은 돼야   삼겹살보다 저렴 ,IT
12536,4136,국민연금  SK 최태원 이사 선임  반대   기업가치 훼손 이력 ,IT
12537,4137, 진급 못하면 명퇴  한국MS   노조  사실상 정리해고  반발,IT
12538,4138, 둘 중 뭐가 더 나은가요   삼성  놀라운  접는폰  나온다,IT
12539,4139, 인텔 파운드리  노크하는 첫 손님은 엔비디아 ,IT
12540,4140, NFT  사용자가 완전한 통제권 쥔 디지털 자산 ,IT
12541,4141,COWON  사업다각화로  상폐  위기 탈출  투자여력  글쎄 ,IT
12542,4142, 중년 오팔세대  맑은 피부 가지려면   검버섯 제거부터,IT
12543,4143,소행성 아포피스 탐사선 독자 개발 가닥,IT
12544,4144, THE BIO   분  초마저 아까운   분짜리 진단 경쟁,IT
12545,4145,도심 한복판에서 불탄 카카오T 바이크 배터리가 원인 ,IT
12546,4146, IT강의실  NFT 입문  부   일상의 많은 것들이 NFT가 될 것 ,IT
12547,4147,구글 갑질에  토종 OTT  결국 구독료 인상,IT
12548,4148, 단독   갑자기     원 껑충  말이 돼   티빙 요금 인상  알고보니  IT선빵  ,IT
12549,4149, 네 카  옥죄던 온플법  원점 재검토 기대감,IT
12550,4150,삼성 MS 뚫은 해커집단 랩서스  공격수법 드러났다,IT
12551,4151,구글 횡포에 OTT업계 백기 구독료 일괄  인상 ,IT
12552,4152, 특징코인  싸이월드 앱스토어 승인 소식에도 관련 코인 일제 폭락,IT
12553,4153, 사자마자   분만에      실화냐   눈 뜨고 코 베어간  이것 ,IT
12554,4154, 리뷰  애플워치도 고속 충전  벨킨 부스트업 프로 맥세이프   in   충전 패드,IT
12555,4155,더민주 과방위 위원들  인수위  KBS 등 공영방송 장악 우려 ,IT
12556,4156,KBS MBC도 인수위 업무보고   세금 투입처 파악  vs  방송 장악 시도 ,IT
12557,4157, 탈원전  년  불만 드러낸 전문가들   정부에  하던 대로 하게 해 달라 ,IT
12558,4158, 구글 때문에  웨이브 티빙 등 국내 주요 OTT 가격 줄인상,IT
12559,4159,과기정통부 방통위 업무보고  정부조직개편 논의 시작도 안해  종합 ,IT
12560,4160, 재택 응시자는 뒷전     연합평가 시스템  먹통 에 속탄 수험생 학부모,IT
12561,4161,아이엠택시   프리미엄 서비스 로 성장 노린다,IT
12562,4162,한전  UAE원전  호기 상업운전 개시,IT
12563,4163,넷플은      티빙은    세액공제   OTT 더 못버틴다,IT
12564,4164,국세청 세무조사 타깃된 인텔코리아  역외탈세  의혹 휩싸여,IT
12565,4165, 김 소장의  핏 FIT    하늘을 뒤덮는 위성   G를 위한 고민과 갈등,IT
12566,4166, 설치만 했을뿐인데    SW저작권위반 합의금이  억 ,IT
12567,4167,프리미엄폰 장악한 애플 승부수 필요한 삼성,IT
12568,4168,다중 작업이 많은 컴퓨팅 환경   가성비보다 CPU 구성 확인해야 ,IT
12569,4169, 이게 그렇게 대단해    조    억원  돈방석  이유 있었네,IT
12570,4170, 인앱결제법 논란 진실은  네카오도 결국  앱 안 에서 결제  구글 정책 위반 아냐 ,IT
12571,4171, 배그  사녹 맵 출시 당시로 복원  Q  키키  맵 신규 공개,IT
12572,4172,엘앤에프  양극재 신공장 시생산 돌입 캐파    배 ,IT
12573,4173, 던파맨  윤명진 네오플 총괄 디렉터  개발 최우선 순위는 이용자 만족도 ,IT
12574,4174,샴푸로    억  대박  나더니  퇴출 위기  모다모다  초강수 ,IT
12575,4175,한컴MDS 인수전  후끈    여개  뛰어들어,IT
12576,4176, 돈 버는 SNS로 돌아온다  싸이월드   월 일 출시 확정,IT
12577,4177, DD 퇴근길  LG코인 나올까  LG전자  모든 가능성 고려 ,IT
12578,4178,아이엠택시  자체 AI로 카카오T 넘본다,IT
12579,4179, 양념 반  프라이드 반      억 잭팟 카카오 남궁훈의 투자본능,IT
12580,4180,김대종 세종대 교수 구로 로타리클럽서 부자학 강연    아이들에 주식과 코딩 가르쳐야 ,IT
12581,4181,구글  스포티파이 자체 결제 첫 허용,IT
12582,4182,코웬 골드만삭스   월  투자은행들  가상자산 속으로  성큼 ,IT
12583,4183, 주가   만원 간다고   먹튀 논란  이 회사  믿을 수 있나,IT
12584,4184, 우크라 침공   캐디와이퍼   더블제로  연이어 발견되는 악성 프로그램,IT
12585,4185, 팩트체크 카카오에 평균연봉 역전당한 네이버  진짜일까 따져보니,IT
12586,4186,최대    만명 동시접속 가능  던파 모바일 정식 출시 시장 반응은 ,IT
12587,4187,아이폰 iOS  배터리 증발 에 애플  그럴 수 있다 ,IT
12588,4188, 로봇도 사람만큼 볼 수 있어야 더 쓸모 있어 ,IT
12589,4189, 열혈강호 글로벌  P E 일뿐 블록체인 게임은 아니다  ,IT
12590,4190,국내  대 코인거래소  트래블룰 위해 손잡았다  연동 완료는 한 달 걸려 ,IT
12591,4191,위메이드  명품 패션 메타버스 NFT 플랫폼  알타바 에 투자 단행,IT
12592,4192,업비트 빗썸 간 송금 한 달간 막힌다,IT
12593,4193, 불편한  G 요금  같은 품질이라면   알뜰폰 에 쏠리는 시선,IT
12594,4194, 윤석열 정부 사용후핵연료 관리 문제 등 적극 풀어야 ,IT
12595,4195,기아  자동차업계 첫 NFT  종 발행    과연 얼마에 팔릴까,IT
12596,4196,경쟁력 확보 시급한 IT서비스기업   신사업 찾기 사활,IT
12597,4197,넷플릭스 망 무임승차에  넷플 안보는 한국인까지 돈 낸다 ,IT
12598,4198,카카오페이 신원근  주가   만 원 될 때까지 최저임금만 수령 ,IT
12599,4199,안랩  전일 상승분 대거 반납          내렸다,IT
12600,4200, 넷플릭스 망 이용대가 회피는 세계적 문제  한국 도전 반갑다 ,IT
12601,4201,원익IPS 꽉 잡은  삼성맨 ,IT
12602,4202,핀테크 스타트업 동네     억원 규모 시리즈A 투자 유치,IT
12603,4203,넥슨  던파 모바일  출격 첫날 양대 앱스토어서  위,IT
12604,4204,애플  작년  프리미엄 스마트폰  점유율      노트 부재  삼성은    ,IT
12605,4205, 회삿돈 수십억 빼돌리고 잠적  LG유플 팀장  허위매물 수수료 챙겼다,IT
12606,4206,쿠팡  대구에 국내 최대 규모 물류센터 준공,IT
12607,4207, 던파 모바일  정식 출시 윤명진 총괄 디렉터  최고의 액션 게임 보여줄 것 ,IT
12608,4208,권오갑 현대  회장    정주영 회장 창업정신 받들어 새 현대 만들 것 ,IT
12609,4209,삼양   세 김건호 휴비스 사장    이사회 의장  등판,IT
12610,4210,카카오게임즈      억 CB 청구 도래  사실 아냐 오버행 가능성 낮아 ,IT
12611,4211,위메이드 GDC 부스 살펴보니  위믹스 P E  알리기  구슬땀 ,IT
12612,4212,기업가치     억 달성 평균  년 소요   게임 블록체인 높아,IT
12613,4213,한미사이언스  송영숙 회장 단독체제로,IT
12614,4214,갤럭시S    유럽서 GPS 오류   삼성  SW 업데이트 예정 ,IT
12615,4215,대리점과 짜고 수수료  슬쩍  LGU  직원   수십억  횡령 뒤 잠적,IT
12616,4216,작년 글로벌 프리미엄폰 시장  애플천하  삼성 점유율은  뒷걸음 ,IT
12617,4217,SK스퀘어  CEO 후보도  PT 면접  경쟁 불사 박정호 혁신경영  적중   IT돋보기 ,IT
12618,4218,엔비디아 개발자 무대 선 네이버  누구나 쓸 수 있는 AI플랫폼 만들 것 ,IT
12619,4219,현대차  수소차 계속 간다       년까지 평택에 수소 트럭 버스    대 공급  특구 조성,IT
12620,4220,위성영상 속 불법조업 중국어선  인공지능으로 단번에 찾아내,IT
12621,4221,카카오게임즈      억 오버행 가능성 낮아 실적성장 자신 ,IT
12622,4222, 교육부와 합쳐도 과학기술 우선하는 부처돼야 ,IT
12623,4223,넥슨  던파모바일   순조로운 출발 애플 앱스토어 매출  위,IT
12624,4224, 인터뷰    넷플릭스 OCA는 ISP에 이득  오히려 손해 ,IT
12625,4225,삼성 갤럭시S    이번엔 유럽서  GPS 오류    엑시노스 제품 원인 ,IT
12626,4226, 원전 없이 탄소중립하면  경원 날아가 정책 환원 서둘러야 ,IT
12627,4227, 망대가 안내는 넷플릭스는 이기적 소비자에게 피해 준다 ,IT
12628,4228,카카오게임즈   월 말부터     억 CB   주식전환 가능 ,IT
12629,4229,  만원 넘는 고가폰은  애플 천국  세계 판매점유율    ,IT
12630,4230,한국 기관들  소행성  아포피스  독자 탐사      년 탐사선 발사 ,IT
12631,4231,애플 아이폰  프리미엄 스마트폰 시장     차지    삼성은    로 하락,IT
12632,4232,LGU  영업직원 횡령후 잠적  내부 조사후 법적조치 ,IT
12633,4233,메타  암호화폐 관련 상표 출원   지갑 거래소 포함,IT
12634,4234,김창경 인수위원  교육과학기술부 부활은 아직 논의 안 돼 ,IT
12635,4235,일론 머스크  독일 기가팩토리서 신나게  댄스 신고식 ,IT
12636,4236, IT돋보기  새 판 짜는 IT서비스 데이터 메타버스 NFT 집중,IT
12637,4237,LG엔솔  북미 전기차배터리 공장    조 투입,IT
12638,4238,      반도체 기업  러시아 수출 적발시 망하게 하겠다 ,IT
12639,4239, 중국 고마워    애플  세계 프리미엄폰 압도적  위,IT
12640,4240,오늘부터 만     세 소아백신 예약 코로나 감염됐어도 접종이 유리,IT
12641,4241,불붙은 TV시장 삼성전자 QLED TV vs LG전자 올레드TV  승자는 ,IT
12642,4242, 핵잼 사이언스  속이 다 보이네 신종  시스루 개구리  에콰도르서 발견,IT
12643,4243, 인터뷰    넷플릭스는 불량배 SKB 소송  정책입안자들 환영 ,IT
12644,4244, 김우재의 보통과학자 보통과학자의 권리이자 의무는  견제 ,IT
12645,4245,애플  프리미엄폰 시장 점유율     삼성은    로  위,IT
12646,4246,넷플릭스를 보는 세계의 시선  힘세고 못된 아이 ,IT
12647,4247,잘나가는 애플 지난해 팔린 세계 프리미엄 스마트폰    가  아이폰 ,IT
12648,4248,SK바이오팜  올해 뇌전증약 매출     억 목표 뇌질환 종합 솔루션 기업될 것 ,IT
12649,4249,배달앱에 적금 결합 신한은행   땡겨요 적금  출시,IT
12650,4250,내일부터 트래블룰 이행하는  대 거래소 입출금 시  이것  살펴보세요,IT
12651,4251,BHC 인수 추진 중앙일보S 언론사들 포털  퇴출평가  받나,IT
12652,4252,카카오게임즈의 블록체인 플랫폼  보라   크래프톤 자회사 게임 온보딩,IT
12653,4253,박용만 전 회장  두산과 결별   보유 지분 전량 매각,IT
12654,4254,로슬린 레이튼 포브스 기고위원  넷플릭스 OCA는 망이용대가 회피 수단 될 수 없어 ,IT
12655,4255,너무 화려한   당선인의 과학기술 공약,IT
12656,4256,트래픽 줄여  망 사용료  안 내겠다는 넷플릭스 해외 전문가  불공정 경쟁 유발 ,IT
12657,4257,시행 하루 남았는데 업비트 빗썸 코인원 코빗  한달간 상호 입출금 불가,IT
12658,4258,CJ ENM  물적분할 계획 철회  현금 출자로 스튜디오 설립 ,IT
12659,4259, 넷플릭스 안 보는 사람도 돈 내고 있다 ,IT
12660,4260,최태원 회장  중대재해처벌법 우려 크다 ,IT
12661,4261, 김한준 기자의 e게임  KOF    그래픽만 아쉬운 대전격투 게임,IT
12662,4262, 지금은 기후위기 영상      년 북극의 겨울  더 빨리 녹아 버리네,IT
12663,4263, 넷플릭스 힘세고 못된 아이  망 이용대가 법제화 긍정적 ,IT
12664,4264,키옥시아  웨스턴디지털과 합작해   조원 규모 메모리 공장 건설,IT
12665,4265,위메이드  해상 전략게임  네이비필드  위믹스 플랫폼 온보딩 계약,IT
12666,4266,정석근 네이버 클로바 대표  AI 전환 플랫폼으로 진화    엔비디아 GTC서 발표,IT
12667,4267,   리니지   개발 현황 공개     엔씨  체질 변화 속도 높인다,IT
12668,4268,발란   골프 전문관 오픈  카테고리 재정비 나선 이유는,IT
12669,4269, 일문일답  망 이용대가 외면한 빅테크 이기주의 넷플릭스법 필요 ,IT
12670,4270, 넷플릭스 망무임승차  넷플릭스 안보는 한국인도 비용 내는 꼴 ,IT
12671,4271,  전량수입  연료전지 핵심부품  국산화 성공,IT
12672,4272, 힘세고 못된 넷플릭스    도전 반갑다  전세계 깨운  나비효과   OTT온에어 ,IT
12673,4273, 트래픽 폭탄  넷플릭스  망 이용대가 거부로 전세계 피해 법제화 해야 ,IT
12674,4274, 넷플릭스  망 사용료 내야   해외 전문가가 말하는  가지 이유,IT
12675,4275,포브스 칼럼리스트의 직설  시장원리 무시한 넷플은 악동   기업 도전 환영 ,IT
12676,4276,카카오페이 새 대표  최저임금만 받겠다 ,IT
12677,4277,미 NASA   스페이스X  외에 또 다른 민간 우주선 찾는다,IT
12678,4278, 지구를 보다   여기가 지옥인가  초강력 토네이도 강타   뉴올리언스 쑥대밭  영상 ,IT
12679,4279,한국 과학자들      년 소행성  아포피스  탐사  지구방위  시동 건다,IT
12680,4280,구글 인앱결제 강제에 OTT  가격 인상  시작,IT
12681,4281,게임업계   판호 기다리기 지쳤다 인도 간다,IT
12682,4282,퇴사 앞둔 삼성 직원  반도체 기밀자료 수백건에 접근해 스마트폰 촬영,IT
12683,4283, 가격 싼게 다인 줄 알았는데    만원대  아이폰 이 보여준 놀라운 반전,IT
12684,4284,LG U 서 팀장급  영맨 이 수십억 횡령   연락두절 ,IT
12685,4285,직원 횡령 사건 발생 LGU   공시 의무는 없다  기준 미달 ,IT
12686,4286,   조원 블록딜에도 삼성전자 주가엔 충격없어,IT
12687,4287,위홈  코로나 가족감염 방지 위한 경증 확진자숙소 제공,IT
12688,4288,팹리스    위가 움직인다 엔비디아  인텔 파운드리 협업 예고,IT
12689,4289, ET톡 상용화 속도 필요한  양자 ,IT
12690,4290,LGU   소상공인 인플루언서  마케팅 도와드려요 ,IT
12691,4291,    년 스마트폰 시장  프리미엄 폰  비중     역대 최대,IT
12692,4292,LG엔솔  원통형 전지 공장 신설     년 북미    GWh 캐파 확보,IT
12693,4293,   함영주 하나금융 차기 회장 징계 효력 정지,IT
12694,4294,구글    규제 대응해 만든  제 자 결제  글로벌 확대 검토 스포티파이에 첫 적용,IT
12695,4295, 안 팔길 잘했다   인치 파운드리 호황 SK DB  함박웃음 ,IT
12696,4296,LG전자   블록체인 의료기기  신성장동력으로,IT
12697,4297,티볼리  업비트  이름 가처분 신청에 법원  써도 된다 ,IT
12698,4298,SKT 스벅 서울시   플라스틱 줄이기  노력 다회용 컵 이용률 ,IT
12699,4299,OTT 웨이브  구독료 최고     원 올렸다 구글 인앱결제 여파,IT
12700,4300,갤럭시S    이번엔 해외서  GPS 논란  삼성  업데이트 예정 ,IT
12701,4301, 정연주 위원장  방심위  인수위 업무보고 대상서 포함됐다 빠져 왜 ,IT
12702,4302,작년 세계에서 가장 많이 팔린 프리미엄 스마트폰은 아이폰  위 갤럭시  점유율은 하락,IT
12703,4303,쿠팡  멤버십 요금 일괄 인상  계획된 적자  의구심 풀릴까  IT클로즈업 ,IT
12704,4304,  명 중  명  이대남 이대녀 구분  성별 세대 갈등 조장 ,IT
12705,4305,LGU  직원  수십억 횡령 뒤 잠적  적법 조치 예정  종합 ,IT
12706,4306,쿠팡  국내 최대 물류센터  대구FC  준공 내년 하반기 가동,IT
12707,4307,카카오페이 신임 대표  주가   만원 될때까지 최저임금 받겠다 ,IT
12708,4308,애플   디지털 차 키  차량 목록 현대기아차 추가,IT
12709,4309,셀트리온헬스케어  브라질 정부  램시마  입찰 수주 성공,IT
12710,4310,수십억원 횡령 LGU  직원  대리점과 짜고 허위매출 수수료,IT
12711,4311, 구글 꼼수  방통위  내주 위법 여부 판단  과태료 부과까지 검토 ,IT
12712,4312,LG유플러스  지난해 CEO 연봉   등  직원 연봉은   등 ,IT
12713,4313,미국  중국 기업  러시아에 반도체 팔면 문 닫게 한다 ,IT
12714,4314,싸이월드   월 일 돈 버는 SNS로 돌아온다 앱마켓 사 승인,IT
12715,4315,LG엔솔    캐나다에 원통형 배터리 스텔란티스 합작 배터리 공장 건립,IT
12716,4316,이태원클라쓰  일본서  롯폰기클라쓰 로 드라마 찍는다,IT
12717,4317,애플    인치 맥북에어 내년 출시 유력,IT
12718,4318,원래 이럴려고 만든 기술이 아닌데 러 군인 전사통지서 역할하는  안면인식 AI ,IT
12719,4319,LG전자  블록체인 의료기기 신사업 확장 주총   분 만에 마무리,IT
12720,4320,    년 한국 단독으로 소행성 아포피스 탐사 추진,IT
12721,4321,통신 사 연봉킹은 황현식 LGU  직원 연봉은 SKT가  톱 ,IT
12722,4322, 르포  B B B C 다 담은 GDC 게임 업계에 부는 웹     바람  GDC      ,IT
12723,4323, 뇌 MRI 없이도  치매진단  분내 끝낸다,IT
12724,4324,카카오페이 신원근  주가   만원 될 때까지 최저임금만 수령 ,IT
12725,4325,전량 수입 의존  G망 핵심 부품  국산화 성공,IT
12726,4326,캐나다에 합작공장 짓는  LG에너지솔루션 스텔란티스    유럽까지 나아갈까,IT
12727,4327,애플  영국 오픈뱅킹 스타트업 인수   유럽  애플카드  출시하나,IT
12728,4328,LGU   팀장급 직원 수십억 수수료 빼돌리고 잠적  조사 착수 ,IT
12729,4329,신규확진   만    명 사망    명,IT
12730,4330,  번가  경복궁 야간 관람  단독 판매,IT
12731,4331,러시아  구글 뉴스 차단,IT
12732,4332,제롬 파월 미 연준 의장  암호화폐는 위험 ,IT
12733,4333,외신  메타   개 신규 상표 출원   암호화폐 사업 확장 가능성  등,IT
12734,4334,LG유플러스 팀장 회삿돈 수 십억 빼돌려 잠적     조사 후 적법조치 ,IT
12735,4335,카카오페이 신원근   주가   만원  갈 때까지 최저임금 받겠다 ,IT
12736,4336,샤오미 전기차 시제품  분기에 나온다,IT
12737,4337,넥슨  던파모바일  정식 서비스 시작  사전생성 반응 살펴보니,IT
12738,4338,추억의 싸이월드  돈 버는 SNS로 돌아온다 ,IT
12739,4339,던패 팬 모여라  넥슨 던파모바일 떳다   이용자  인산인해 ,IT
12740,4340,나토  우크라 전쟁 러시아군 최대  만  천명 사망 ,IT
12741,4341,    년 지구근접소행성  아포피스  출연연 손잡고 함께 탐사한다,IT
12742,4342, 억    만명이 선택한 PC 게임이 스마트폰으로 넥슨  던전앤파이터 모바일 출시,IT
12743,4343,눈동자도 꼼짝 못하던 루게릭 환자  뇌신호로  아들 사랑해 ,IT
12744,4344, 인터뷰  장현국  메인넷 구축 후 클레이튼과  브릿지 로 연결   GDC      ,IT
12745,4345, 단독 내달부터 티빙 웨이브 요금  천  천원 인상   구글 인앱결제 여파,IT
12746,4346,솔닥  재택치료 유입 효과로 이용자 전달 대비      증가,IT
12747,4347, 아이폰   프로에만 A   칩 탑재 더 비싸진다 ,IT
12748,4348,무빙 전암 연구소장  이륜차 매연 소음 해결하고파 ,IT
12749,4349, 클라우드임팩트      클라우드플레어가 제시하는 클라우드 시대 보안 전략,IT
12750,4350,마켓컬리 오아시스마켓  실적 호조로 IPO 청신호 켜져,IT
12751,4351, 클라우드임팩트      네이버클라우드   메타버스 원하는 기업   메타팟 으로 오세요 ,IT
12752,4352,테슬라의 영리한 선택  AI기술  인슈어테크  뭐가 좋길래,IT
12753,4353,세계 최대 파운드리 TSMC  지진으로 공장 가동 일시 중단,IT
12754,4354,유가 폭등 비트코인 약세  만    달러 횡보,IT
12755,4355,테트리스 창시자   푸틴은 전범    러시아 우크라이나 침공 규탄,IT
12756,4356, 불편한  G 요금  망 콘텐츠 투자 필수이기에 만족도 높이겠다는 SKT KT LGU ,IT
12757,4357, 올리패스  호주  a상  단계 결과가 주가 분기점 ,IT
12758,4358, 전자산업 DX 전략  변화 외친 LG전자  투자 방향 어떻게 달라졌나,IT
12759,4359, 글로벌포스트   삼성 LG 뚫은 랩서스  가상자산거래소 노린다 ,IT
12760,4360,나토  우크라 전쟁 러시아군 최대  만  천명 사망 ,IT
12761,4361,    년 지구근접소행성  아포피스  출연연 손잡고 함께 탐사한다,IT
12762,4362, 동아쏘시오홀딩스  에스티젠바이오 등 계열사 성장 기대 ,IT
12763,4363,최성화 지플러스생명과학 대표  국내 가장 효과 뛰어난 유전자가위로 암 정복 ,IT
12764,4364, 러 우크라  전쟁에 몸값 뛴 스페이스X  서비스 요금 기습 인상 과학을읽다 ,IT
12765,4365,식중독균과 파상풍 독소로 췌장암 치료한다,IT
12766,4366,위메이드  스테이블코인  위믹스달러  만든다   NFT DAO  올해 구축,IT
12767,4367,신속항원 PCR에 눌렸던 항체진단키트   양성률 조사  방역에 볕드나,IT
12768,4368,삼성전자를 긴장시키는 엔비디아 창업자의 한마디,IT
12769,4369, 주가 부양 사활 이유 있었네  작년 카카오 산 개미    만명   배 껑충 ,IT
12770,4370, 디지털플랫폼정부TF  띄운 인수위  오늘  과기교육분과  업무보고,IT
12771,4371, GOS 논란  삼성전자  한국 이어 미국서도 집단소송 직면,IT
12772,4372, 블록딜  우려 압도한  의 존재감 최고가  안랩  지금 사도 될까,IT
12773,4373, 작년 판매된 세계 프리미엄 스마트폰    가 아이폰 ,IT
12774,4374, 치고받는      AI 협력은 급증 민간 AI투자도 사상 최대 ,IT
12775,4375, 인치 웨이퍼 덕에 순이익  배 증가한 SK하이닉스시스템IC,IT
12776,4376, 우크라 북한  사이버보안 필수인데   인수위 전문가  오리무중   IT돋보기 ,IT
12777,4377,삼성폰  GOS로 구긴 하드웨어 자존심  폴더블 로 편다,IT
12778,4378,지난해 팔린 국내 스마트폰   대 중  대  삼성폰   LG 고객 대거 이동,IT
12779,4379,애플워치 시리즈  올해 단종 된다는데,IT
12780,4380, 아이폰 천하  글로벌 프리미엄 스마트폰 시장 점유율    ,IT
12781,4381,청소년폰  꼭 데이터 차단해야 돼  LGU  역발상  Z플랜폰 ,IT
12782,4382, 지원금 폭탄 에 미국에선 공짜폰   갤럭시S    GOS 논란 후폭풍에 골머리,IT
12783,4383,파나소닉의  깜짝 반전   국내 고급형 안마의자 시장     점유,IT
12784,4384,알리바바 텐센트 직원들 짐싼다   빅테크 해고 칼바람,IT
12785,4385,구글  꼼수 대응 에 인앱결제 공방  R,IT
12786,4386, 지금은 과학  수소저장능력  배  세계 최초 준안정상 팔라듐 수소화물 개발,IT
12787,4387, 수소 저장용량  배   세계 최초 팔라듐 합금신소재 개발,IT
12788,4388,세상에 없던 물질  팔라듐 수소화물 만들었다,IT
12789,4389,국내 연구진  친환경 반도체공정 기대주 준안정상 소재 새 합성법 세계 첫 개발,IT
12790,4390,티렉스보다 더 큰 스피노사우르스  헤엄치는 수중 사냥꾼이었다,IT
12791,4391,삼성  QELD  vs LG  OLED  글로벌 TV 시장 주도권 경쟁 불꽃,IT
12792,4392, 안현실 칼럼 대통령과 핫라인 필요 없는 경제가 좋다,IT
12793,4393,면역력 증진 인삼  코로나   감염 억제에도 효과,IT
12794,4394,LG유플러스 본사 팀장급 직원  수십억원 횡령 후 잠적 종합 보 ,IT
12795,4395, 삼성 보고 있나   무시하던   만원 아이폰  놀라운 반전 ,IT
12796,4396,  조원 잡아라    반도체업계  막대한 정부 지원금 유치에 사활,IT
12797,4397, 내 월급은 언제 오르나  월급     만원 수두룩  이 회사 어디 ,IT
12798,4398,싸이월드  애플 앱스토어 승인 완료 ,IT
12799,4399,LG유플러스  수십억  횡령사고 터졌다 직원은  잠적 ,IT
12800,4400,입 닫은 과기정통부 방통위 과기연 마지막 불사르는  차위,IT
12801,4401,위메이드 장현국  블록체인 경제로 게임 진화 누구도 못 막는 현상 ,IT
12802,4402,  인수위에  ICT 전문가  뒤늦게 합류  홀대론  속 미묘한 업계 표정,IT
12803,4403,면역력 증진 인삼  코로나   감염 억제에도 효과,IT
12804,4404,한미마이크로닉스  글로벌 겨냥  위즈맥스   월 출시,IT
12805,4405, 이번엔  거미 눈  카메라   신형 아이폰 역대급 무기 벌써 혹평 ,IT
12806,4406,구글 못막는 갑질방지법  창작자들  참담하다 ,IT
12807,4407,구글  인앱결제 꼼수  제동 걸릴까,IT
12808,4408,이미 풀가동이라는데  감기약 동난 약국,IT
12809,4409,SK스퀘어 연내 암호화폐    대 그룹 계열중 첫 진출,IT
12810,4410, 코인뉴스  비트코인  안 그래도 악재 많은데 현물 ETF 또 연기,IT
12811,4411, 이 앱 본 적 있죠   사진 꾸미려고 받았다가 무서운 일이 ,IT
12812,4412, 효자  길드워  덕에   엔씨소프트 북미법인  년만에 흑자전환,IT
12813,4413, 연봉공개 이통 사  연봉킹  황현식 LGU  대표 직원 연봉  위는 SKT,IT
12814,4414, 망 사용료 내면  인 창작자 사라져  억지주장 고수하는 넷플릭스,IT
12815,4415,SK스퀘어  블록체인 사업 담당조직 구성 암호화폐 발행할듯,IT
12816,4416,SK스퀘어  자체 암호화폐 발행한다,IT
12817,4417,암호화폐 범죄자 잡던   검사    억달러 큰손  투자자 변신,IT
12818,4418, 모양 흉내내면 뭐하나 팔리지 않는데  갤럭시 따라 접었지만 처절하게 패했다,IT
12819,4419,레이저로 드론 쏘고 미사일 방어한다,IT
12820,4420, 전기차 배터로 부족      년까지 지속될 것  우드 매킨지 전망,IT
12821,4421,한화  철수했던 폴리실리콘 사업 투자 확대,IT
12822,4422, 단독   LG에서 어떻게 이런일이  LG유플러스 직원 수십억원 횡령 잠적,IT
12823,4423, 불편한  G 요금        GB 중간 구간 없는  모 아니면 도 ,IT
12824,4424,전립선비대증 신약 개발에 무슨 일 동국제약 등 바이오     임상 연합 ,IT
12825,4425, 인재 블랙홀  게임사 충원인력  년새  배 인건비  조 넘었다,IT
12826,4426,원전없인 탄소중립도 없어 SMR 연간   기 양산체제 구축을,IT
12827,4427,갤럭시S   울트라  유럽서 GPS 수신 오류    삼성  SW 업데이트 준비 중 ,IT
12828,4428,퇴사 앞둔 삼성전자 직원  반도체 기밀유출 시도 적발,IT
12829,4429, 고든 정의 TECH   서학개미 올들어  억달러 투자한 AMD  차새대 서버 CPU 공개,IT
12830,4430, 아 이뉴스  삼성SDS  체질변화 실적증명  공정위 홀대론  부상,IT
12831,4431,갤S    이번엔 유럽서  GPS 오류  삼성  AP인 엑시노스 탓 ,IT
